
nutple file: /nfs/slac/g/atlas/u02/cmilke/datasets/VBFH125_gamgam/data-CxAOD-0.root
(95.487045, 0.3436889, 1.047332, 125.0067, 25, 44)
(97.78084, 0.3274683, 1.0563815, 125.0067, 25, 44)
(99.74203, 0.31189093, 1.0467972, 125.0067, 25, 44)
(100.678894, 0.3045313, 1.040162, 125.0067, 25, 62)
(30.323559, 0.449122, -1.6796377, 0.0, 22, 1)
(128.94379, 0.13188049, 1.1365887, 0.0, 22, 1)

(94.38308, -0.08787998, -2.5332916, 0.33, 1, 23)

[22, 1]
(47.408936, 2.756357, 1.5222691, 0.33, 1, 23)
(15.91193, -1.1533945, 0.17083886, 0.33, 1, 23)
(5.7647367, 1.9001181, -0.14667913, 0.33, 2, 23)
(55.01541, 2.0263438, -2.0046613, 124.99703, 25, 44)
(56.000957, 2.0141215, -2.0103645, 124.99703, 25, 44)
(56.375156, 2.0095644, -1.9954231, 124.99703, 25, 44)
(56.177956, 2.0114584, -1.9870918, 124.99703, 25, 44)
(56.47114, 2.0063233, -1.9825001, 124.99703, 25, 44)
(57.84429, 1.9852208, -1.9718592, 124.99703, 25, 62)
(81.50563, 0.72973996, -2.1380436, 0.0, 22, 1)

(47.408936, 2.756357, 1.5222691, 0.33, 1, 23)

[22, 1]
(31.065538, 4.0576754, -0.43771252, 0.33, 1, 23)
(133.64441, 0.09332206, 0.5971643, 0.33, 1, 23)
(0.5126398, -0.516732, 0.5543157, 2.6935678e-07, 21, 23)
(152.61919, 1.934811, -2.7285914, 124.99846, 25, 44)
(152.63274, 1.9336711, -2.7299907, 124.99846, 25, 44)
(152.66685, 1.9334487, -2.730617, 124.99846, 25, 44)
(152.15099, 1.9361994, -2.7285752, 124.99846, 25, 62)
(21.521603, 0.08884516, -2.4414136, 0.0, 22, 1)
(131.65184, 2.072151, -2.7748928, 0.0, 22, 1)

(31.065538, 4.0576754, -0.43771252, 0.33, 1, 23)
(133.64441, 0.09332206, 0.5971643, 0.33, 1, 23)

[22, 1]
(12.208508, -3.2227058, -1.0366273, 0.33, 1, 23)
(86.96721, -3.5870318, 1.3408461, 0.33, 2, 23)
(4.0627956, -4.0218663, 0.4029373, 2.3360155e-06, 21, 23)
(81.35855, -3.6126316, -1.9237344, 125.008545, 25, 44)
(80.26603, -3.6164153, -1.9131199, 125.008545, 25, 44)
(79.3141, -3.6200376, -1.904063, 125.008545, 25, 44)
(79.33309, -3.6196396, -1.8957858, 125.008545, 25, 44)
(78.931114, -3.62179, -1.8908145, 125.008545, 25, 44)
(78.97323, -3.6206717, -1.8925818, 125.008545, 25, 62)
(66.53834, -3.3086483, -0.82024485, 0.0, 22, 1)
(75.09871, -2.7166708, -2.7843795, 0.0, 22, 1)

(12.208508, -3.2227058, -1.0366273, 0.33, 1, 23)
(86.96721, -3.5870318, 1.3408461, 0.33, 2, 23)

(12.208508, -3.2227058, -1.0366273, 0.33, 1, 23)

[22, 2, 1]


nutple file: /nfs/slac/g/atlas/u02/cmilke/datasets/VBFH125_gamgam/data-CxAOD-0.root
Basket: 0
